X,Y,OBJECTID,METER_ID,LOCATION,SIDE_OF_STREET,BLOCKFACE,METER_STATUS,TOW_AWAY_HOURS,METER_TIME,HANDICAP,HOURS_OPERATION,IN_SERVICE,VALET_HOURS,RATE,FOOD_SERVICE_HOURS,TAXI_ZONE_HOURS,CHARGING_STATION,CHARGING_STATION_STATUS
-82.996643900289328,39.953813799099777,8049,EA30,FULTON ST E,North,HIGH ST - THIRD ST,Operational,7AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.997534048257833,39.953574277063908,8070,EA31,FULTON ST E,South,HIGH ST - THIRD ST,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.996575983642401,39.953819047367055,8048,EA32,FULTON ST E,North,HIGH ST - THIRD ST,Operational,7AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.997443053900497,39.953584275572858,8069,EA33,FULTON ST E,South,HIGH ST - THIRD ST,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.997378563548324,39.953592384668305,8068,EA35,FULTON ST E,South,HIGH ST - THIRD ST,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.997283717354364,39.953609363240922,8067,EA37,FULTON ST E,South,HIGH ST - THIRD ST,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.997199866084756,39.953618342367257,8066,EA39,FULTON ST E,South,HIGH ST - THIRD ST,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.997092005957853,39.953633323340924,8065,EA41,FULTON ST E,South,HIGH ST - THIRD ST,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.997028231058238,39.953645428117078,8064,EA43,FULTON ST E,South,HIGH ST - THIRD ST,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.994089814968248,39.954106254795271,7925,EA200,FULTON ST E,North,FIFTH ST - FOURTH ST,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993939085311681,39.954123683030026,7924,EA204,FULTON ST E,North,FIFTH ST - FOURTH ST,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993856523441437,39.954132440877821,7923,EA206,FULTON ST E,North,FIFTH ST - FOURTH ST,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993773946971331,39.954141452713316,7922,EA208,FULTON ST E,North,FIFTH ST - FOURTH ST,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993448276279807,39.954176490160293,7921,EA214,FULTON ST E,North,FIFTH ST - FOURTH ST,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993282072531542,39.954197530302274,7920,EA218,FULTON ST E,North,FIFTH ST - FOURTH ST,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.99320637375925,39.954203574888965,7919,EA220,FULTON ST E,North,FIFTH ST - FOURTH ST,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993125568243286,39.954214795332,7918,EA222,FULTON ST E,North,FIFTH ST - FOURTH ST,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.991790264135219,39.95427020510693,7969,EA401,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.991708363988437,39.954275456925366,7968,EA403,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.991628038087612,39.954281068656343,7967,EA405,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.991546308711889,39.954283663618014,7966,EA407,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.991460284233682,39.95428905773246,7965,EA409,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.991373302905089,39.954294517936042,7964,EA411,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.991295118488054,39.954297630162884,7963,EA413,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.991213196305807,39.954302257574525,7962,EA415,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.991148007470315,39.954305950256462,7961,EA417,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990883342117485,39.954322215853722,7960,EA419,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990844458930354,39.954325201174015,7959,EA421,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990810963394921,39.954330117461986,7958,EA423,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990776593997069,39.954334752789144,7957,EA425,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990737794459392,39.954339807426294,7956,EA427,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990702111722413,39.954342749591731,7955,EA429,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990665723367115,39.954347857166638,7954,EA431,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990628701717171,39.954351450677606,7953,EA433,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990590575438461,39.954356058428402,7952,EA435,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990555156674702,39.954359924416607,7951,EA437,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990516646422279,39.954363356594371,7950,EA439,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990476443465681,39.954368383687857,7949,EA441,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990442975956398,39.954371971289248,7948,EA443,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990406087597819,39.954376711605498,7947,EA445,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990369379933583,39.954381187263316,7946,EA447,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990333103040911,39.954385014440149,7945,EA449,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990296316478975,39.954389090514567,7944,EA451,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990255818036289,39.954393377529122,7943,EA453,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.990218723234236,39.954397390920718,7942,EA455,FULTON ST E,South,FIFTH ST - GRANT AVE,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.994951018642723,39.957311334638575,7903,EF1,CHERRY ST E,South,FOURTH ST - ZETTLER ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.994873675991812,39.957319380360069,7902,EF3,CHERRY ST E,South,FOURTH ST - ZETTLER ST,Operational,4PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.994792862921258,39.957329354552577,7901,EF5,CHERRY ST E,South,FOURTH ST - ZETTLER ST,Operational,4PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.99471389202067,39.957338350919031,7900,EF7,CHERRY ST E,South,FOURTH ST - ZETTLER ST,Operational,4PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.994429346482633,39.957361802713642,7899,EF25,CHERRY ST E,South,FIESER ST - ZETTLER ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.994342918728151,39.957371720997116,7898,EF27,CHERRY ST E,South,FIESER ST - ZETTLER ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.994256944520203,39.957382717189233,7897,EF29,CHERRY ST E,South,FIESER ST - ZETTLER ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993922052682564,39.95741970227386,7896,EF51,CHERRY ST E,South,FIESER ST - FIFTH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-83.000153306042563,39.962403666029466,7352,EN6,BROAD ST E,North,HIGH ST - THIRD ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.000070190699901,39.962414682174014,7351,EN8,BROAD ST E,North,HIGH ST - THIRD ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.998920578388237,39.96254588755901,7346,EN24,BROAD ST E,North,HIGH ST - THIRD ST,Operational,3PM - 6PM,30,0,8 AM - 10 PM,14,,  $.50,,,No,
-82.998827500150284,39.962555469913269,7345,EN26,BROAD ST E,North,HIGH ST - THIRD ST,Operational,3PM - 6PM,30,0,8 AM - 10 PM,14,,  $.50,,,No,
-82.998750914549149,39.962562933113745,7344,EN28,BROAD ST E,North,HIGH ST - THIRD ST,Operational,3PM - 6PM,30,0,8 AM - 10 PM,14,,  $.50,,,No,
-82.998681673031982,39.962570502853858,7343,EN30,BROAD ST E,North,HIGH ST - THIRD ST,Operational,3PM - 6PM,30,0,8 AM - 10 PM,14,,  $.50,,,No,
-82.997401495590097,39.962489697069543,7219,EN101,BROAD ST E,South,LAZELLE ST - THIRD ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.997334556812135,39.962497344517601,7220,EN103,BROAD ST E,South,LAZELLE ST - THIRD ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.997251568524135,39.962503620697639,7221,EN105,BROAD ST E,South,LAZELLE ST - THIRD ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.995123097413412,39.962976759789441,7342,EN250,BROAD ST E,North,FIFTH ST - YOUNG ST,Operational,7AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.99503507040292,39.96298676363881,7341,EN252,BROAD ST E,North,FIFTH ST - YOUNG ST,Operational,7AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.995079639306425,39.962749981728166,7222,EN253,BROAD ST E,South,FIFTH ST - YOUNG ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.994962949915262,39.962997779309632,7340,EN254,BROAD ST E,North,FIFTH ST - YOUNG ST,Operational,7AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.994998476033658,39.962759326137821,7223,EN255,BROAD ST E,South,FIFTH ST - YOUNG ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.994912665354065,39.962768732422688,7224,EN257,BROAD ST E,South,FIFTH ST - YOUNG ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.994819628990314,39.962779380490062,7225,EN259,BROAD ST E,South,FIFTH ST - YOUNG ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.994735466557742,39.962788666212738,7226,EN261,BROAD ST E,South,FIFTH ST - YOUNG ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.993891627272518,39.963117754023664,7337,EN274,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.993828235982889,39.963125025175039,7336,EN276,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.993749099290227,39.963134035053216,7335,EN278,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.993665083452299,39.963143935433159,7334,EN280,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.9935806138907,39.963153237827662,7333,EN282,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.993499307359357,39.963162445800513,7332,EN284,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.993427599550756,39.963170649659006,7331,EN286,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.993351390279997,39.963179362353131,7330,EN288,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.993264989065395,39.963188948240294,7329,EN290,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.993183792494449,39.963198323953598,7328,EN292,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.993104099130136,39.963207587017088,7327,EN294,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.992439708996343,39.963283269382842,7326,EN298,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.992366179678655,39.963291632445241,7325,EN300,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.992283986246051,39.963301092775851,7324,EN302,BROAD ST E,North,FIFTH ST - GRANT AVE,Operational,3AM - 9AM - 4PM - 6PM,120,0,9AM - 4PM & 6PM - 10PM,11,, $1.50,,,No,
-82.9937079143901,39.962905185359446,7227,EN303,BROAD ST E,South,FIFTH ST - SIXTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.997152985188151,39.959798159395163,8089,EJ101,CHAPEL ST E,South,LAZELLE ST - THIRD ST,Operational,3PM - 6PM,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.997062324187411,39.959807967003016,8090,EJ103,CHAPEL ST E,South,LAZELLE ST - THIRD ST,Operational,3PM - 6PM,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.996985451549691,39.95981810072054,8091,EJ105,CHAPEL ST E,South,LAZELLE ST - THIRD ST,Operational,3PM - 6PM,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.99689628294756,39.959825971780994,8092,EJ107,CHAPEL ST E,South,LAZELLE ST - THIRD ST,Operational,3PM - 6PM,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.9967433961083,39.959846165963192,8093,EJ111,CHAPEL ST E,South,LAZELLE ST - THIRD ST,Operational,3PM - 6PM,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.996243827040445,39.959892761170529,8094,EJ151,CHAPEL ST E,South,FOURTH ST - LAZELLE ST,Operational,3PM - 6PM,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.996158255292741,39.959903967784783,8095,EJ153,CHAPEL ST E,South,FOURTH ST - LAZELLE ST,Bagged - Paid,3PM - 6PM,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.996080828799691,39.959912786496616,8096,EJ155,CHAPEL ST E,South,FOURTH ST - LAZELLE ST,Bagged - Paid,3PM - 6PM,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.995999169183079,39.959920979084423,8097,EJ157,CHAPEL ST E,South,FOURTH ST - LAZELLE ST,Bagged - Paid,3PM - 6PM,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.992254095266333,39.963067814458022,7240,EN405,BROAD ST E,South,GRANT AVE - SIXTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.992184109057163,39.963078650142961,7241,EN407,BROAD ST E,South,GRANT AVE - SIXTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.992102870222723,39.963087844255043,7242,EN409,BROAD ST E,South,GRANT AVE - SIXTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.992025980502291,39.963097829760464,7243,EN411,BROAD ST E,South,GRANT AVE - SIXTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.99194308040579,39.963105816649673,7244,EN413,BROAD ST E,South,GRANT AVE - SIXTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.991865119577042,39.963112810974494,7245,EN415,BROAD ST E,South,GRANT AVE - SIXTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.991791136215937,39.96312480880691,7246,EN417,BROAD ST E,South,GRANT AVE - SIXTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.991709126872422,39.963132809810446,7247,EN419,BROAD ST E,South,GRANT AVE - SIXTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.991627135053434,39.963140808881832,7248,EN421,BROAD ST E,South,GRANT AVE - SIXTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.991554802304236,39.963147230924413,7249,EN423,BROAD ST E,South,GRANT AVE - SIXTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.990869069051314,39.963465948878607,7315,EN500,BROAD ST E,North,CLEVELAND AVE - GRANT AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.990787073153683,39.963471947932256,7314,EN502,BROAD ST E,North,CLEVELAND AVE - GRANT AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.990706098023523,39.963481945152338,7313,EN504,BROAD ST E,North,CLEVELAND AVE - GRANT AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.99063105136004,39.96349395119897,7312,EN506,BROAD ST E,North,CLEVELAND AVE - GRANT AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.990533335974987,39.963271789068621,7250,EN507,BROAD ST E,South,GRANT AVE - NINTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.99054001029468,39.963502956442674,7311,EN508,BROAD ST E,North,CLEVELAND AVE - GRANT AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.990453237611092,39.963280777324265,7251,EN509,BROAD ST E,South,GRANT AVE - NINTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.990460005387718,39.963511956919518,7310,EN510,BROAD ST E,North,CLEVELAND AVE - GRANT AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.990375225442946,39.963289666742078,7252,EN511,BROAD ST E,South,GRANT AVE - NINTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.990375999888997,39.963521958471091,7309,EN512,BROAD ST E,North,CLEVELAND AVE - GRANT AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.99030993895849,39.963296147734646,7253,EN513,BROAD ST E,South,GRANT AVE - NINTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.989535490107045,39.963383173123326,7254,EN523,BROAD ST E,South,GRANT AVE - NINTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.989458617234433,39.963393155071003,7255,EN525,BROAD ST E,South,GRANT AVE - NINTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.989371114957393,39.963402567052832,7256,EN527,BROAD ST E,South,GRANT AVE - NINTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.989305366383419,39.963408777415864,7257,EN529,BROAD ST E,South,GRANT AVE - NINTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.989105185933923,39.963432183157032,7258,EN533,BROAD ST E,South,GRANT AVE - NINTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.989028159739192,39.963440186731404,7259,EN535,BROAD ST E,South,GRANT AVE - NINTH ST,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.989452569105367,39.963632197699027,7308,EN600,BROAD ST E,North,CLEVELAND AVE - NINTH ST,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.989240369625691,39.96365408126097,7307,EN606,BROAD ST E,North,CLEVELAND AVE - NINTH ST,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.989166621205158,39.963661190422577,7306,EN608,BROAD ST E,North,CLEVELAND AVE - NINTH ST,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.989094489330597,39.963670816423345,7305,EN610,BROAD ST E,North,CLEVELAND AVE - NINTH ST,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.989014580404771,39.963680369412806,7304,EN612,BROAD ST E,North,CLEVELAND AVE - NINTH ST,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.98893557580287,39.963686370016049,7303,EN614,BROAD ST E,North,CLEVELAND AVE - NINTH ST,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.98885055944821,39.963693829446207,7302,EN616,BROAD ST E,North,CLEVELAND AVE - NINTH ST,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.988775542611393,39.963702831409435,7301,EN618,BROAD ST E,North,CLEVELAND AVE - NINTH ST,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.988690496145679,39.963712837888913,7300,EN620,BROAD ST E,North,CLEVELAND AVE - NINTH ST,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.988638734393206,39.963483240706836,7260,EN651,BROAD ST E,South,NINTH ST - WASHINGTON AVE,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.98655700080964,39.963723654230776,7269,EN707,BROAD ST E,South,I-71 SB ON RAMP - WASHINGTON AVE,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.986587001074923,39.963959686703063,7295,EN708,BROAD ST E,North,ELEVENTH ST - WASHINGTON AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.986489226579977,39.963728830259996,7270,EN709,BROAD ST E,South,I-71 SB ON RAMP - WASHINGTON AVE,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.986512900742355,39.963970613510213,7294,EN710,BROAD ST E,North,ELEVENTH ST - WASHINGTON AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.986431913955272,39.963978611981148,7293,EN712,BROAD ST E,North,ELEVENTH ST - WASHINGTON AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.986294300578891,39.9637516996439,7271,EN713,BROAD ST E,South,I-71 SB ON RAMP - WASHINGTON AVE,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.986349990103349,39.963988687577128,7292,EN714,BROAD ST E,North,ELEVENTH ST - WASHINGTON AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.986225399742537,39.96376080702543,7272,EN715,BROAD ST E,South,I-71 SB ON RAMP - WASHINGTON AVE,Operational,4PM - 6PM,120,0,8AM - 4PM & 6PM - 10PM,12,, $1.50,,,No,
-82.986270160966427,39.963994860923698,7291,EN716,BROAD ST E,North,ELEVENTH ST - WASHINGTON AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.986191179090255,39.964003857847302,7290,EN718,BROAD ST E,North,ELEVENTH ST - WASHINGTON AVE,Operational,3AM - 9AM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
